id;geography; Total_population; Total_Male; Total_Female;Total_age0to17;Male_age0to17;Female_age0to17;Total_age18to64;Male_age18to64;Female_age18to64;Total_age65plus;Male_age65plus;Female_age65plus;Total_age85plusr;Male_age85plusr;Female_age85plusr;pop_density;Total households;Total households!!Family households (families);Total households!!Family households (families)!!With own children of the householder under 18 years;Total households!!Family households (families)!!Married-couple family;Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years;"Total households!!Family households (families)!!Male householder, no wife present, family";HOUSEHOLDS BY TYPE!!;"Total households!!Family households (families)!!Female householder, no husband present, family";"Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years";Total households!!Nonfamily households;Total households!!Nonfamily households!!Householder living alone;Total households!!Nonfamily households!!Householder living alone!!65 years and over;Total households!!Households with one or more people under 18 years;Total households!!Households with one or more people 65 years and over;Total households!!Average household size;Total households!!Average family size;RELATIONSHIP!!Population in households;RELATIONSHIP!!Population in households!!Householder;RELATIONSHIP!!Population in households!!Spouse;RELATIONSHIP!!Population in households!!Child;RELATIONSHIP!!Population in households!!Other relatives;RELATIONSHIP!!Population in households!!Nonrelatives;RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner;MARITAL STATUS!!Males 15 years and over;MARITAL STATUS!!Males 15 years and over!!Never married;"MARITAL STATUS!!Males 15 years and over!!Now married, except separated";MARITAL STATUS!!Males 15 years and over!!Separated;MARITAL STATUS!!Males 15 years and over!!Widowed;MARITAL STATUS!!Males 15 years and over!!Divorced;MARITAL STATUS!!Females 15 years and over;MARITAL STATUS!!Females 15 years and over!!Never married;"MARITAL STATUS!!Females 15 years and over!!Now married, except separated";MARITAL STATUS!!Females 15 years and over!!Separated;MARITAL STATUS!!Females 15 years and over!!Widowed;MARITAL STATUS!!Females 15 years and over!!Divorced;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school;"SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool";SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten;SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12);SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school;EDUCATIONAL ATTAINMENT!!Population 25 years and over;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade;"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency);"EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree";EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher;EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher;VETERAN STATUS!!Civilian population 18 years and over;VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over;DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability;TOT_POP;TOT_MALE;TOT_FEMALE;WA_MALE;WA_FEMALE;BA_MALE;BA_FEMALE;IA_MALE;IA_FEMALE;AA_MALE;AA_FEMALE;NA_MALE;NA_FEMALE;TOM_MALE;TOM_FEMALE;WAC_MALE;WAC_FEMALE;BAC_MALE;BAC_FEMALE;IAC_MALE;IAC_FEMALE;AAC_MALE;AAC_FEMALE;NAC_MALE;NAC_FEMALE;NH_MALE;NH_FEMALE;NHWA_MALE;NHWA_FEMALE;NHBA_MALE;NHBA_FEMALE;NHIA_MALE;NHIA_FEMALE;NHAA_MALE;NHAA_FEMALE;NHNA_MALE;NHNA_FEMALE;NHTOM_MALE;NHTOM_FEMALE;NHWAC_MALE;NHWAC_FEMALE;NHBAC_MALE;NHBAC_FEMALE;NHIAC_MALE;NHIAC_FEMALE;NHAAC_MALE;NHAAC_FEMALE;NHNAC_MALE;NHNAC_FEMALE;H_MALE;H_FEMALE;HWA_MALE;HWA_FEMALE;HBA_MALE;HBA_FEMALE;HIA_MALE;HIA_FEMALE;HAA_MALE;HAA_FEMALE;HNA_MALE;HNA_FEMALE;HTOM_MALE;HTOM_FEMALE;HWAC_MALE;HWAC_FEMALE;HBAC_MALE;HBAC_FEMALE;HIAC_MALE;HIAC_FEMALE;HAAC_MALE;HAAC_FEMALE;HNAC_MALE;HNAC_FEMALE
17127;Massac County;14080;6743;7337;3108;1546;1562;8015;3909;4106;2957;1288;1669;499;174;325;"59,35474141";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14080;6743;7337;6083;6657;422;416;33;40;44;44;2;0;159;180;6232;6829;531;543;68;82;66;65;7;3;6531;7131;5906;6486;405;398;28;38;41;40;2;0;149;169;6046;6648;508;517;58;76;63;60;6;3;212;206;177;171;17;18;5;2;3;4;0;0;10;11;186;181;23;26;10;6;3;5;1;0
17129;Menard County;12288;5989;6299;2701;1355;1346;7209;3566;3643;2378;1068;1310;311;109;202;"39,07907281";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12288;5989;6299;5797;6108;60;52;22;19;14;33;1;2;95;85;5882;6189;111;86;52;60;39;48;5;5;5891;6205;5719;6021;56;50;18;17;12;32;0;1;86;84;5795;6101;105;83;41;58;36;47;4;4;98;94;78;87;4;2;4;2;2;1;1;1;9;1;87;88;6;3;11;2;3;1;1;1
17131;Mercer County;15601;7792;7809;3338;1661;1677;8883;4533;4350;3380;1598;1782;483;197;286;"27,79942729";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15601;7792;7809;7566;7615;71;55;27;12;27;47;2;4;99;76;7660;7688;126;90;55;43;49;60;3;5;7608;7602;7401;7426;70;47;17;8;25;47;2;3;93;71;7490;7494;121;79;43;37;47;60;2;4;184;207;165;189;1;8;10;4;2;0;0;1;6;5;170;194;5;11;12;6;2;0;1;1
17133;Monroe County;34335;17058;17277;7588;3891;3697;20647;10367;10280;6100;2800;3300;912;321;591;"89,11361804";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34335;17058;17277;16688;16855;72;69;43;38;75;152;5;4;175;159;16847;17008;140;122;105;102;131;201;11;7;16794;17012;16461;16611;64;62;33;33;70;151;4;4;162;151;16608;16758;129;110;87;94;124;199;9;6;264;265;227;244;8;7;10;5;5;1;1;0;13;8;239;250;11;12;18;8;7;2;2;1
17135;Montgomery County;28601;14983;13618;5739;2897;2842;17098;9509;7589;5764;2577;3187;941;304;637;"40,64651772";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28601;14983;13618;13809;13301;945;68;36;27;63;81;7;4;123;137;13923;13431;1011;144;70;72;93;104;13;9;14651;13449;13499;13148;937;65;29;24;62;81;7;4;117;127;13607;13269;1000;135;60;66;92;103;13;8;332;169;310;153;8;3;7;3;1;0;0;0;6;10;316;162;11;9;10;6;1;1;0;1
17137;Morgan County;33976;17247;16729;6408;3313;3095;20769;10969;9800;6799;2965;3834;1001;301;700;"59,73297123";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33976;17247;16729;15005;15552;1672;695;100;45;137;123;14;5;319;309;15308;15851;1910;915;151;109;185;165;25;11;16730;16403;14591;15282;1657;678;49;37;135;122;9;4;289;280;14869;15552;1875;875;89;92;177;164;17;10;517;326;414;270;15;17;51;8;2;1;5;1;30;29;439;299;35;40;62;17;8;1;8;1
17139;Moultrie County;14717;7204;7513;3739;1912;1827;8196;4079;4117;2782;1213;1569;472;142;330;"43,80624169";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14717;7204;7513;7042;7352;45;44;19;19;21;25;3;2;74;71;7114;7422;84;81;42;41;35;37;5;4;7091;7401;6942;7251;40;40;17;17;19;25;3;2;70;66;7010;7316;79;74;37;39;32;36;5;3;113;112;100;101;5;4;2;2;2;0;0;0;4;5;104;106;5;7;5;2;3;1;0;1
17141;Ogle County;50923;25292;25631;11420;5779;5641;29956;15119;14837;9547;4394;5153;1170;406;764;"67,12838171";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50923;25292;25631;24285;24676;349;280;103;86;171;182;21;19;363;388;24629;25046;552;505;203;199;248;259;31;26;22616;23070;21794;22294;311;244;49;48;140;149;7;1;315;334;22096;22614;494;439;122;135;210;222;16;7;2676;2561;2491;2382;38;36;54;38;31;33;14;18;48;54;2533;2432;58;66;81;64;38;37;15;19
17143;Peoria County;180621;87517;93104;42619;21904;20715;107186;52180;55006;30816;13433;17383;4274;1386;2888;"291,9496035";71506;42810;17737;31078;10854;2296;1271;9436;5612;28696;24022;8169;19642;19863;2.45;3.19;175451;71506;31031;52204;10461;10249;5484;69839;27930;33095;942;1864;6008;75328;25785;33148;440;5860;10095;44907;3009;2095;19251;8711;11841;121569;3141;7210;33403;27253;12990;23634;13938;111218;37572;137975;10307;178507;20956;42451;796;107131;10779;28925;9381;180621;87517;93104;64676;68495;15785;17906;371;347;3894;3567;56;68;2735;2721;67269;71054;17758;19894;780;762;4443;4093;138;161;83037;88706;60991;64887;15491;17595;188;198;3851;3519;37;52;2479;2455;63340;67196;17295;19401;516;546;4377;4015;110;133;4480;4398;3685;3608;294;311;183;149;43;48;19;16;256;266;3929;3858;463;493;264;216;66;78;28;28
17145;Perry County;21174;11659;9515;4105;2094;2011;13124;7789;5335;3945;1776;2169;510;163;347;"47,93080184";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21174;11659;9515;9619;9052;1682;214;64;25;70;44;6;7;218;173;9818;9220;1827;327;104;69;119;69;13;11;11124;9368;9189;8936;1651;208;25;18;62;44;4;7;193;155;9368;9086;1786;309;54;58;101;67;10;11;535;147;430;116;31;6;39;7;8;0;2;0;25;18;450;134;41;18;50;11;18;2;3;0
17147;Piatt County;16396;8125;8271;3697;1889;1808;9525;4762;4763;3174;1474;1700;387;161;226;"37,3355559";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16396;8125;8271;7906;8072;71;43;20;14;30;40;2;5;96;97;7993;8161;115;87;49;47;60;71;4;6;8021;8151;7814;7964;68;42;15;14;30;36;2;5;92;90;7897;8046;111;83;41;45;60;65;4;6;104;120;92;108;3;1;5;0;0;4;0;0;4;7;96;115;4;4;8;2;0;6;0;0
17149;Pike County;15611;7829;7782;3486;1822;1664;8854;4540;4314;3271;1467;1804;486;142;344;"18,77668045";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15611;7829;7782;7510;7653;198;28;23;12;24;25;5;1;69;63;7576;7714;234;58;48;38;35;34;8;3;7709;7710;7404;7586;192;26;20;11;24;25;2;1;67;61;7468;7645;226;55;44;37;35;33;5;3;120;72;106;67;6;2;3;1;0;0;3;0;2;2;108;69;8;3;4;1;0;1;3;0
17151;Pope County;4212;2178;2034;511;292;219;2523;1299;1224;1178;587;591;146;56;90;"11,42175591";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4212;2178;2034;1959;1918;158;67;16;16;7;10;3;0;35;23;1991;1939;181;79;25;24;13;16;3;0;2140;2005;1924;1890;157;67;14;15;7;10;3;0;35;23;1956;1911;180;79;23;23;13;16;3;0;38;29;35;28;1;0;2;1;0;0;0;0;0;0;35;28;1;0;2;1;0;0;0;0
17153;Pulaski County;5463;2655;2808;1179;579;600;3060;1515;1545;1224;561;663;148;66;82;"27,42672668";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5463;2655;2808;1753;1795;795;896;23;18;4;18;2;1;78;80;1825;1871;847;947;43;40;12;31;6;2;2594;2744;1723;1755;775;880;18;16;4;18;2;1;72;74;1790;1825;825;927;34;37;12;30;5;2;61;64;30;40;20;16;5;2;0;0;0;0;6;6;35;46;22;20;9;3;0;1;1;0
17155;Putnam County;5740;2923;2817;1151;602;549;3291;1698;1593;1298;623;675;123;41;82;"35,85241305";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5740;2923;2817;2839;2721;27;22;5;13;10;23;0;1;42;37;2877;2753;47;40;19;26;18;31;4;5;2756;2645;2684;2566;25;14;1;12;10;23;0;1;36;29;2716;2591;44;28;11;21;18;30;3;5;167;172;155;155;2;8;4;1;0;0;0;0;6;8;161;162;3;12;8;5;0;1;1;0
17157;Randolph County;32106;17656;14450;6203;3150;3053;19931;11889;8042;5972;2617;3355;936;300;636;"55,8058947";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32106;17656;14450;14408;13631;2882;478;55;46;75;88;16;7;220;200;14608;13817;3005;594;126;102;118;127;23;16;16904;14200;13796;13429;2832;468;25;34;67;86;7;5;177;178;13954;13593;2938;571;73;83;105;124;12;13;752;250;612;202;50;10;30;12;8;2;9;2;43;22;654;224;67;23;53;19;13;3;11;3
17159;Richland County;15763;7799;7964;3668;1902;1766;8867;4466;4401;3228;1431;1797;561;184;377;"43,77944993";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15763;7799;7964;7520;7693;77;51;26;29;67;74;1;2;108;115;7621;7803;130;102;57;71;95;100;6;7;7663;7811;7409;7564;73;49;22;24;66;72;1;1;92;101;7495;7661;122;96;45;58;91;95;4;6;136;153;111;129;4;2;4;5;1;2;0;1;16;14;126;142;8;6;12;13;4;5;2;1
17161;Rock Island County;143477;70680;72797;31963;16409;15554;83842;42114;41728;27672;12157;15515;3791;1273;2518;"335,6974648";61009;37658;15140;26525;8750;3034;1531;8099;4859;23351;19146;7955;16531;19341;2.27;2.85;138533;61009;26370;36987;6439;7728;4619;55843;19261;26436;972;1469;7705;61050;16669;29346;518;5837;8680;35201;2780;1607;13949;7552;9313;98551;4711;6609;27787;25812;9564;16000;8068;87231;24068;111432;9711;140806;18384;31950;1793;82905;7908;25951;8683;143477;70680;72797;57796;60843;8220;7555;409;472;2071;1874;34;36;2150;2017;59824;62734;9664;8939;857;900;2475;2218;115;118;61142;63534;49383;52682;7838;7154;123;166;2003;1827;24;29;1771;1676;51046;54256;9064;8326;433;472;2365;2144;88;99;9538;9263;8413;8161;382;401;286;306;68;47;10;7;379;341;8778;8478;600;613;424;428;110;74;27;19
17163;St. Clair County;261059;125939;135120;61073;31369;29704;158725;76802;81923;41261;17768;23493;5593;1838;3755;"396,9099233";104803;62855;24809;44570;15407;3991;2477;14294;6925;41948;36598;12876;28133;29575;2.46;3.24;257467;104803;44660;81351;14920;11733;6102;100646;38998;47173;1518;2577;10380;109613;35989;46434;1611;10469;15110;66925;4253;2234;28822;14164;17452;179165;4668;13150;47379;41564;19824;31043;21537;161347;52580;196894;24428;255415;32827;61024;1864;154612;16981;39779;13982;261059;125939;135120;83901;85623;36596;43208;531;457;1579;2403;122;133;3210;3296;86800;88550;38493;45199;1179;1208;2702;3510;252;271;120344;129815;79262;81239;36224;42838;349;318;1513;2330;108;113;2888;2977;81860;83881;37947;44641;874;947;2581;3380;219;234;5595;5305;4639;4384;372;370;182;139;66;73;14;20;322;319;4940;4669;546;558;305;261;121;130;33;37
17165;Saline County;23906;11799;12107;5180;2766;2414;13881;6885;6996;4845;2148;2697;636;223;413;"62,92908306";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23906;11799;12107;10845;11340;577;355;54;60;63;93;16;5;244;254;11070;11584;722;509;124;131;109;135;27;13;11573;11881;10680;11152;559;346;46;55;59;89;8;5;221;234;10885;11376;694;487;105;121;100;129;19;13;226;226;165;188;18;9;8;5;4;4;8;0;23;20;185;208;28;22;19;10;9;6;8;0
17167;Sangamon County;195348;93741;101607;43347;22214;21133;117114;56671;60443;34887;14856;20031;4560;1421;3139;"224,9784645";83006;50266;21190;35017;12357;3793;1877;11456;6956;32740;26901;10858;23472;24444;2.30;2.91;191304;83006;34971;51959;8950;12418;6719;76409;28084;36018;1357;2400;8550;83583;24996;37001;1187;7637;12762;46421;3044;2395;20000;10759;10223;135994;1893;8440;37616;30591;11564;28316;17574;125661;45890;151987;12602;193444;25812;43110;2312;116214;13568;34120;9932;195348;93741;101607;77179;83299;11897;13399;262;264;1998;2124;38;36;2367;2485;79414;85622;13553;15184;656;725;2506;2620;114;112;91472;99284;75347;81382;11719;13246;184;200;1968;2094;31;30;2223;2332;77451;83563;13295;14920;521;611;2455;2574;97;103;2269;2323;1832;1917;178;153;78;64;30;30;7;6;144;153;1963;2059;258;264;135;114;51;46;17;9
17169;Schuyler County;6907;3624;3283;1255;618;637;4078;2258;1820;1574;748;826;211;73;138;"15,79590382";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6907;3624;3283;3382;3185;203;47;8;5;8;21;0;0;23;25;3404;3209;213;58;12;13;18;27;0;1;3545;3233;3310;3143;201;46;7;5;6;18;0;0;21;21;3330;3163;209;54;11;13;16;23;0;1;79;50;72;42;2;1;1;0;2;3;0;0;2;4;74;46;4;4;1;0;2;4;0;0
17171;Scott County;4926;2434;2492;1063;562;501;2884;1440;1444;979;432;547;134;42;92;"19,63231594";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4926;2434;2492;2381;2448;19;11;7;4;3;8;0;0;24;21;2405;2468;31;23;15;11;8;13;1;0;2399;2463;2348;2425;17;9;7;3;3;7;0;0;24;19;2372;2443;29;20;15;9;8;12;1;0;35;29;33;23;2;2;0;1;0;1;0;0;0;2;33;25;2;3;0;2;0;1;0;0
17173;Shelby County;21741;10815;10926;4642;2399;2243;12202;6145;6057;4897;2271;2626;701;257;444;"28,66260846";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21741;10815;10926;10592;10738;53;27;30;18;35;38;6;3;99;102;10689;10835;101;78;66;53;57;62;8;5;10699;10812;10495;10631;47;27;23;16;35;38;6;3;93;97;10587;10723;92;75;55;49;56;62;8;5;116;114;97;107;6;0;7;2;0;0;0;0;6;5;102;112;9;3;11;4;1;0;0;0
17175;Stark County;5427;2687;2740;1167;560;607;3050;1560;1490;1210;567;643;161;46;115;"18,84203289";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5427;2687;2740;2606;2644;23;25;6;7;10;20;2;2;40;42;2642;2683;39;48;21;19;24;34;5;2;2635;2683;2562;2598;23;22;4;4;10;20;0;0;36;39;2594;2634;39;44;17;14;23;34;2;0;52;57;44;46;0;3;2;3;0;0;2;2;4;3;48;49;0;4;4;5;1;0;3;2
17177;Stephenson County;44753;21756;22997;9559;4843;4716;25022;12409;12613;10172;4504;5668;1606;521;1085;"79,26971377";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44753;21756;22997;18641;19709;2279;2329;65;64;131;167;11;8;629;720;19243;20398;2765;2890;150;157;219;264;30;26;20768;22114;17814;18971;2197;2254;36;38;126;161;6;8;589;682;18378;19623;2657;2785;109;121;211;258;24;26;988;883;827;738;82;75;29;26;5;6;5;0;40;38;865;775;108;105;41;36;8;6;6;0
17179;Tazewell County;132328;65040;67288;29995;15177;14818;77502;38911;38591;24831;10952;13879;3591;1244;2347;"204,7087659";54123;36209;14023;29213;10274;1380;872;5616;2877;17914;15802;6996;15557;17234;2.40;2.95;129749;54123;29354;35963;5143;5166;2767;52463;14566;31195;164;1522;5016;55189;12037;29477;449;6487;6739;30054;1776;1291;13838;6668;6481;92946;1906;5225;30022;20994;10257;15937;8605;85815;24542;102486;7934;130001;17206;29728;1165;76068;6966;24205;9075;132328;65040;67288;62185;64744;1132;627;245;187;497;723;25;17;956;990;63094;65689;1576;1089;528;469;786;1011;48;46;63365;65893;60755;63522;1069;595;173;124;476;707;17;14;875;931;61590;64410;1475;1027;416;380;751;989;38;41;1675;1395;1430;1222;63;32;72;63;21;16;8;3;81;59;1504;1279;101;62;112;89;35;22;10;5
17181;Union County;16841;8439;8402;3540;1794;1746;9704;4961;4743;3597;1684;1913;430;156;274;"40,73188434";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16841;8439;8402;8046;8087;131;84;73;47;34;44;1;5;154;135;8187;8217;209;146;127;98;66;70;8;9;7944;7997;7615;7719;127;81;36;31;32;42;1;5;133;119;7735;7834;195;135;81;74;62;67;7;9;495;405;431;368;4;3;37;16;2;2;0;0;21;16;452;383;14;11;46;24;4;3;1;0
17183;Vermilion County;76806;38221;38585;18090;9281;8809;43860;22294;21566;14856;6646;8210;1933;709;1224;"85,50245501";30166;18856;7397;13010;4086;1935;858;3911;2453;11310;10308;5249;8570;10891;2.46;3.13;74111;30166;13060;22086;5104;3695;1701;30658;11025;13936;741;1471;3485;31043;8380;14201;260;3588;4614;16607;1089;589;8148;4004;2777;52343;1506;3450;22892;11446;4613;5271;3165;47387;8436;58646;4898;74166;12195;18046;1337;41442;5638;14678;5220;76806;38221;38585;31173;31951;5621;5103;148;152;280;417;16;11;983;951;32105;32860;6316;5777;357;345;420;547;41;33;36031;36776;29358;30497;5451;4943;69;77;274;404;11;4;868;851;30180;31308;6085;5557;234;236;400;527;32;24;2190;1809;1815;1454;170;160;79;75;6;13;5;7;115;100;1925;1552;231;220;123;109;20;20;9;9
17185;Wabash County;11549;5824;5725;2605;1394;1211;6557;3329;3228;2387;1101;1286;375;128;247;"51,72682692";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11549;5824;5725;5545;5545;67;41;18;15;87;56;4;1;103;67;5640;5605;114;75;54;35;115;73;7;4;5621;5598;5367;5431;57;40;11;12;83;53;4;1;99;61;5458;5486;102;71;45;30;111;68;7;4;203;127;178;114;10;1;7;3;4;3;0;0;4;6;182;119;12;4;9;5;4;5;0;0
17187;Warren County;17032;8397;8635;3734;1912;1822;9971;4996;4975;3327;1489;1838;427;127;300;"31,40255574";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17032;8397;8635;7650;8049;275;194;43;31;262;176;18;15;149;170;7797;8213;367;297;78;77;280;203;25;17;7510;7877;6833;7369;252;166;21;18;257;175;9;9;138;140;6970;7505;337;254;52;54;274;197;16;9;887;758;817;680;23;28;22;13;5;1;9;6;11;30;827;708;30;43;26;23;6;6;9;8
17189;Washington County;13995;6988;7007;2993;1489;1504;8187;4167;4020;2815;1332;1483;417;169;248;"24,8767311";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13995;6988;7007;6796;6843;75;58;18;9;27;38;2;1;70;58;6859;6899;116;90;40;23;40;51;4;3;6899;6894;6722;6743;71;50;16;5;25;37;2;1;63;58;6779;6799;108;82;33;19;38;50;4;3;89;113;74;100;4;8;2;4;2;1;0;0;7;0;80;100;8;8;7;4;2;1;0;0
17191;Wayne County;16332;8036;8296;3708;1847;1861;9107;4592;4515;3517;1597;1920;452;158;294;"22,87769968";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16332;8036;8296;7823;8073;53;44;25;28;42;76;1;1;92;74;7909;8143;82;79;61;52;67;95;10;3;7917;8163;7720;7960;51;43;18;16;41;76;1;1;86;67;7800;8023;78;74;50;37;66;95;10;3;119;133;103;113;2;1;7;12;1;0;0;0;6;7;109;120;4;5;11;15;1;0;0;0
17193;White County;13665;6732;6933;2988;1521;1467;7724;3894;3830;2953;1317;1636;452;164;288;"27,6179572";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13665;6732;6933;6524;6783;68;28;30;23;20;39;5;2;85;58;6600;6835;105;49;58;49;47;55;10;4;6616;6846;6441;6710;49;27;26;18;20;39;5;1;75;51;6508;6756;80;48;49;37;47;54;10;3;116;87;83;73;19;1;4;5;0;0;0;1;10;7;92;79;25;1;9;12;0;1;0;1
17195;Whiteside County;55626;27568;28058;12200;6307;5893;31826;16021;15805;11600;5240;6360;1716;583;1133;"81,2967079";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55626;27568;28058;26243;26847;557;443;148;114;125;178;9;5;486;471;26698;27286;863;734;267;250;211;247;27;21;24118;24767;23105;23843;467;347;49;49;117;167;2;0;378;361;23456;24177;715;575;124;144;193;226;17;14;3450;3291;3138;3004;90;96;99;65;8;11;7;5;108;110;3242;3109;148;159;143;106;18;21;10;7
17197;Will County;692310;343551;348759;172143;87894;84249;429761;215320;214441;90406;40337;50069;9809;3351;6458;"828,2376537";231647;175294;79573;137971;60706;11179;5198;26144;13669;56353;46221;17595;86845;62716;2.95;3.43;683099;231647;137859;240316;48332;24945;12461;273371;96470;151177;2087;4889;18748;280469;84740;146189;3295;18896;27349;186861;11649;7905;75658;47649;44000;456973;20043;21453;122220;99173;38590;99519;55975;415477;155494;520412;28047;685260;62270;171562;4740;425165;31209;88533;26321;692310;343551;348759;273915;275994;41300;42688;1669;1573;19722;21479;190;171;6755;6854;280213;282380;44645;46171;3245;3185;22293;24001;393;371;280316;288490;215469;220476;39640;40951;432;451;19254;20996;65;73;5456;5543;220544;225629;42358;43798;1455;1519;21571;23261;222;223;63235;60269;58446;55518;1660;1737;1237;1122;468;483;125;98;1299;1311;59669;56751;2287;2373;1790;1666;722;740;171;148
