FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
19185,IA,Wayne,9,12,9,12,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
19187,IA,Webster,5,8,5,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0
19189,IA,Winnebago,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0
19191,IA,Winneshiek,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
19193,IA,Woodbury,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
19195,IA,Worth,9,8,9,8,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
19197,IA,Wright,7,9,7,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
20001,KS,Allen,7,11,7,11,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
20003,KS,Anderson,6,4,6,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20005,KS,Atchison,6,3,6,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
20007,KS,Barber,9,12,9,12,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20009,KS,Barton,7,8,7,8,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
20011,KS,Bourbon,6,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,0,0
20013,KS,Brown,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,0,0
20015,KS,Butler,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
20017,KS,Chase,9,10,8,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
20019,KS,Chautauqua,8,7,9,10,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20021,KS,Cherokee,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
20023,KS,Cheyenne,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20025,KS,Clark,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20027,KS,Clay,6,6,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,1,0,0
20029,KS,Cloud,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20031,KS,Coffey,6,6,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,0,0
20033,KS,Comanche,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20035,KS,Cowley,4,5,4,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
20037,KS,Crawford,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
20039,KS,Decatur,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20041,KS,Dickinson,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20043,KS,Doniphan,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
20045,KS,Douglas,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20047,KS,Edwards,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20049,KS,Elk,8,7,8,7,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20051,KS,Ellis,5,8,5,8,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
20053,KS,Ellsworth,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20055,KS,Finney,5,8,5,8,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,0,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0
20057,KS,Ford,5,8,5,8,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0
20059,KS,Franklin,6,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
20061,KS,Geary,4,5,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
20063,KS,Gove,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20065,KS,Graham,9,12,9,12,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20067,KS,Grant,7,9,7,11,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0
20069,KS,Gray,9,10,9,10,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20071,KS,Greeley,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20073,KS,Greenwood,6,6,6,6,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20075,KS,Hamilton,9,10,9,12,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20077,KS,Harper,8,7,8,7,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20079,KS,Harvey,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
20081,KS,Haskell,9,10,9,10,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20083,KS,Hodgeman,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20085,KS,Jackson,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
20087,KS,Jefferson,3,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20089,KS,Jewell,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20091,KS,Johnson,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
20093,KS,Kearny,9,8,9,10,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
20095,KS,Kingman,2,2,6,6,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0
20097,KS,Kiowa,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20099,KS,Labette,7,8,7,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0
20101,KS,Lane,9,12,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20103,KS,Leavenworth,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20105,KS,Lincoln,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20107,KS,Linn,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20109,KS,Logan,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20111,KS,Lyon,4,5,5,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0
20113,KS,McPherson,7,8,6,5,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0
20115,KS,Marion,6,6,6,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20117,KS,Marshall,6,6,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,1,0,0
20119,KS,Meade,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20121,KS,Miami,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
20123,KS,Mitchell,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20125,KS,Montgomery,5,8,5,8,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
20127,KS,Morris,8,6,9,9,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0
20129,KS,Morton,9,12,9,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20131,KS,Nemaha,6,6,8,6,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,0
20133,KS,Neosho,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0
20135,KS,Ness,9,12,9,12,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20137,KS,Norton,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,1,0,0,0
20139,KS,Osage,3,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20141,KS,Osborne,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20143,KS,Ottawa,9,8,9,8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
20145,KS,Pawnee,7,9,7,9,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0
20147,KS,Phillips,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20149,KS,Pottawatomie,3,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,0,0,0
20151,KS,Pratt,7,11,7,11,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20153,KS,Rawlins,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20155,KS,Reno,4,5,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
20157,KS,Republic,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20159,KS,Rice,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20161,KS,Riley,3,2,5,8,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
20163,KS,Rooks,9,10,9,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
20165,KS,Rush,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
20167,KS,Russell,7,9,7,9,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20169,KS,Saline,5,8,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0
20171,KS,Scott,7,9,7,9,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20173,KS,Sedgwick,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
20175,KS,Seward,5,8,7,8,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,0,1,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0
20177,KS,Shawnee,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20179,KS,Sheridan,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20181,KS,Sherman,7,11,7,11,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20183,KS,Smith,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20185,KS,Stafford,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20187,KS,Stanton,9,12,9,12,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20189,KS,Stevens,7,9,7,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20191,KS,Sumner,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
20193,KS,Thomas,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
20195,KS,Trego,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20197,KS,Wabaunsee,3,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20199,KS,Wallace,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20201,KS,Washington,9,12,9,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20203,KS,Wichita,9,12,9,12,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20205,KS,Wilson,7,10,7,9,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
20207,KS,Woodson,9,12,9,12,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0
20209,KS,Wyandotte,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
21001,KY,Adair,7,9,7,9,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,1,1,0,0,1,0
21003,KY,Allen,3,2,6,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0
21005,KY,Anderson,6,3,6,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
21007,KY,Ballard,9,8,9,8,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
21009,KY,Barren,6,5,6,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,1,0
21011,KY,Bath,8,5,8,5,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,1,0,0,1,1,0
21013,KY,Bell,7,8,7,8,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,1,0,0,0,1,0
21015,KY,Boone,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
21017,KY,Bourbon,2,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21019,KY,Boyd,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
21021,KY,Boyle,7,8,7,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0
21023,KY,Bracken,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
21025,KY,Breathitt,7,12,7,12,0,1,0,4,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,1,1,0,0,1,0
21027,KY,Breckinridge,8,7,8,7,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,0,0
21029,KY,Bullitt,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
21031,KY,Butler,3,2,8,6,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0
21033,KY,Caldwell,7,9,6,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,0,0,0
21035,KY,Calloway,7,8,7,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
21037,KY,Campbell,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
21039,KY,Carlisle,9,10,9,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
21041,KY,Carroll,6,4,6,4,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0
21043,KY,Carter,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,1,1,1,1,1,0
21045,KY,Casey,9,10,9,10,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,1,0,0,1,0
21047,KY,Christian,2,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
21049,KY,Clark,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
21051,KY,Clay,7,10,7,10,0,1,0,4,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,1,1,0,0,1,0
21053,KY,Clinton,9,12,9,12,0,1,0,3,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,1,0,1,1,0,0,1,0
21055,KY,Crittenden,7,9,6,6,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,0,1,0
21057,KY,Cumberland,9,10,9,10,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,1,1,0,1,0
21059,KY,Daviess,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
